timestamp,step,loss,gpu0_mem_used,gpu0_mem_total,gpu0_util_gpu,gpu0_util_mem
1764139818,0,4.812720775604248,7421165568,17179869184,96,47
1764139823,10,4.16887903213501,12154437632,17179869184,100,50
1764139828,20,3.1452653408050537,11806310400,17179869184,98,59
1764139833,30,3.720634937286377,15855910912,17179869184,100,52
1764139842,40,3.2196714878082275,15855910912,17179869184,100,55
1764139847,50,2.8269762992858887,15855910912,17179869184,100,59
1764139851,60,5.3573126792907715,15855910912,17179869184,100,48
1764139860,70,3.8917670249938965,15855910912,17179869184,100,55
1764139866,80,3.8448612689971924,15855910912,17179869184,100,52
1764139871,90,3.808251142501831,15855910912,17179869184,100,53
1764139881,100,3.8150510787963867,15855910912,17179869184,100,59
1764139887,110,3.5258708000183105,12651462656,17179869184,100,51
1764139892,120,3.835813522338867,12651462656,17179869184,100,52
1764139901,130,3.728731155395508,15948185600,17179869184,100,55
1764139905,140,3.8876852989196777,15948185600,17179869184,100,50
1764139910,150,nan,15948185600,17179869184,100,49
1764139919,160,3.499393939971924,15948185600,17179869184,100,57
1764139924,170,3.5447134971618652,15948185600,17179869184,100,50
1764140075,180,3.0861432552337646,13001687040,17179869184,98,55
1764140084,190,3.19106388092041,13815382016,17179869184,100,50
1764140089,200,3.2639777660369873,13840547840,17179869184,100,52
1764140093,210,4.59547758102417,13840547840,17179869184,100,51
1764140102,220,3.2137086391448975,13840547840,17179869184,100,48
1764140107,230,3.4034531116485596,13840547840,17179869184,100,48
1764140112,240,3.3467838764190674,13840547840,17179869184,100,46
